Attendance,Grades,Homework Streak,Feedback Behavior,Weekly Test Scores,Attention Test Scores,Ragging,Finance Issue,Mental Health Issue,Physical Health Issue,Discrimination Based on Gender,Physical Disability,Risk Status
73,79,0,5,16,50,0,1,1,0,0,1,1
68,35,1,4,71,60,1,1,0,0,1,1,1
55,58,1,5,50,8,0,0,1,1,0,1,1
51,61,0,5,55,49,0,1,0,1,1,1,1
71,40,0,3,49,28,0,0,0,1,1,1,1
84,2,1,5,50,45,1,1,0,1,0,1,1
51,71,1,3,82,38,1,0,0,1,0,0,1
79,74,1,4,4,16,0,0,1,1,1,1,1
95,91,0,1,25,15,1,1,0,1,1,1,1
84,13,1,5,10,43,1,0,1,1,1,1,1
64,12,1,1,96,90,1,0,0,0,0,0,1
92,99,0,2,45,37,1,1,0,0,1,0,1
80,75,1,2,85,50,1,1,1,0,0,1,1
59,64,1,3,98,5,1,0,1,1,1,0,1
77,36,1,5,52,3,1,0,1,0,0,1,1
57,30,0,1,14,37,1,0,1,1,0,1,1
62,6,0,5,30,87,1,0,1,0,1,1,1
79,95,1,5,74,51,0,0,1,0,1,0,1
86,1,1,3,71,42,0,0,1,1,0,0,1
88,17,0,2,80,8,0,0,1,1,0,1,1
78,41,0,4,27,71,0,1,0,1,1,1,1
99,98,0,1,52,59,1,0,0,0,1,1,1
71,1,0,4,32,97,1,0,0,0,0,1,1
73,38,1,3,39,61,0,0,0,0,1,1,0
87,80,0,5,56,58,0,1,0,1,0,1,1
70,12,0,5,23,11,0,0,0,1,1,0,1
63,64,1,3,61,53,0,1,1,1,1,0,1
95,52,0,2,70,79,0,0,0,1,1,0,1
90,86,0,3,12,26,1,0,0,0,0,0,1
91,32,1,1,4,94,0,1,0,0,0,0,1
51,80,0,1,18,29,1,0,1,1,0,1,1
58,27,0,4,78,82,1,0,0,1,1,0,1
89,34,1,2,20,89,1,1,1,1,0,1,1
94,24,0,2,56,32,0,0,1,1,1,1,1
59,98,1,3,35,8,0,1,0,0,1,1,1
99,2,1,1,70,96,1,0,0,1,1,1,1
67,30,1,2,29,50,0,0,0,1,1,1,1
99,30,0,1,10,76,1,1,1,0,0,1,1
75,69,0,3,90,0,0,0,1,1,0,1,1
73,63,1,3,2,24,0,0,0,1,0,0,1
90,88,1,1,86,22,1,1,1,0,1,1,1
60,6,1,1,17,93,0,0,1,0,0,0,1
76,77,1,5,46,17,0,1,1,1,1,0,1
63,17,1,4,97,60,0,0,0,1,1,1,1
81,37,1,2,28,56,1,1,1,1,1,1,1
71,82,1,3,50,31,0,1,1,0,0,1,1
83,19,1,3,66,80,1,0,0,0,0,0,1
95,66,0,2,41,87,0,0,1,1,1,0,1
51,56,1,4,72,98,1,0,0,1,0,0,1
82,23,0,4,18,89,1,0,1,0,1,1,1
93,17,0,4,12,89,1,0,1,0,1,1,1
56,96,0,2,81,72,1,0,0,0,0,0,1
84,60,1,1,53,26,0,1,0,0,0,0,1
80,33,1,5,28,71,0,0,0,0,1,0,1
96,51,0,5,18,83,0,1,1,0,1,0,1
76,18,0,1,79,89,1,0,0,0,0,1,1
88,42,1,3,60,35,0,1,0,1,1,0,1
86,97,0,5,0,77,1,0,1,1,1,0,1
67,72,0,5,44,18,0,0,0,1,0,1,1
98,41,1,1,4,90,0,0,0,0,1,1,0
62,76,1,4,77,39,1,1,1,0,1,1,1
97,1,1,1,46,50,1,0,0,0,1,1,1
89,93,0,2,75,77,1,0,1,1,1,1,1
98,57,0,3,27,2,0,1,0,1,0,0,1
98,76,0,4,59,83,0,0,0,1,0,0,1
75,64,0,3,7,77,1,0,1,1,1,0,1
50,60,0,3,53,84,0,0,0,0,0,0,0
88,33,0,1,24,44,0,0,1,1,0,0,1
80,90,0,1,11,41,0,0,0,0,1,0,0
91,43,0,2,26,47,1,0,0,0,0,0,1
97,39,0,1,99,68,0,1,1,1,1,0,1
86,56,1,5,63,83,1,1,1,0,1,0,1
88,94,1,2,15,57,1,1,1,1,1,0,1
78,23,0,3,76,42,1,0,1,1,0,0,1
92,22,0,3,78,33,1,0,1,1,1,0,1
73,76,0,2,70,58,0,1,1,0,0,0,1
65,66,0,4,18,17,1,1,0,0,1,1,1
88,89,1,4,15,65,0,1,0,0,1,0,1
88,58,1,2,46,97,1,0,0,0,1,0,1
72,16,0,1,84,68,1,0,1,1,1,1,1
98,97,1,2,81,78,0,1,0,1,0,1,1
57,84,0,1,72,67,1,0,0,1,1,0,1
87,51,0,1,92,12,1,1,0,0,0,1,1
52,59,0,4,14,63,0,1,1,0,1,0,1
63,78,0,4,33,50,1,1,1,0,0,0,1
70,5,1,1,53,72,0,0,0,1,0,1,1
96,95,1,2,95,5,0,1,0,1,0,1,1
79,47,1,2,11,95,1,1,1,0,0,1,1
82,16,0,5,53,38,0,0,1,1,1,0,1
69,0,0,4,9,20,0,0,1,0,0,0,1
94,47,1,2,32,43,1,0,0,0,0,1,1
94,22,0,3,85,30,1,1,1,1,0,0,1
72,82,0,2,10,82,1,1,1,0,0,0,1
72,99,1,2,97,69,0,0,1,0,0,1,1
94,28,1,5,9,94,1,0,0,0,1,0,1
87,75,1,5,28,15,0,0,1,0,0,1,1
84,38,1,3,2,45,0,1,0,1,1,1,1
88,73,1,4,13,84,0,1,1,0,0,1,1
71,1,1,1,11,40,0,1,0,1,0,1,1
78,15,0,3,78,26,0,0,1,1,0,1,1
98,99,1,5,89,51,1,0,0,1,1,1,1
84,20,1,1,0,50,0,0,1,1,0,1,1
51,90,0,4,88,61,0,1,1,1,1,0,1
95,44,1,3,71,49,1,1,1,0,0,1,1
96,12,0,1,18,95,0,1,1,0,1,0,1
67,42,1,4,51,63,0,1,1,1,0,0,1
84,79,0,1,1,68,0,0,0,1,1,1,1
93,52,0,1,63,18,0,1,0,0,1,1,1
63,69,1,3,4,84,0,1,0,0,0,0,1
67,85,0,1,38,29,0,0,1,1,1,1,1
81,28,0,5,37,94,0,0,0,1,0,1,1
71,38,0,1,82,76,1,1,0,0,0,0,1
84,7,1,3,56,91,0,1,1,0,1,1,1
95,19,0,2,9,85,0,0,1,1,1,1,1
51,6,1,3,81,60,0,1,1,1,1,0,1
55,76,1,2,84,50,0,0,1,1,1,0,1
97,9,1,3,13,80,1,1,0,0,1,1,1
88,26,1,5,47,50,0,1,0,1,0,1,1
81,20,0,4,26,63,0,1,1,0,1,0,1
78,36,0,3,57,73,1,0,0,1,0,1,1
88,31,0,4,67,75,1,0,1,1,1,1,1
98,41,0,5,17,36,1,0,0,0,0,1,1
54,84,0,4,32,43,0,1,0,0,0,0,1
87,16,1,3,14,87,1,1,1,1,1,0,1
57,32,1,4,75,2,0,0,1,1,0,1,1
53,91,0,1,41,73,0,1,1,1,0,0,1
71,76,1,1,26,89,1,0,1,0,1,1,1
71,31,1,3,56,93,0,0,0,0,0,0,1
76,47,0,5,83,93,1,0,0,0,0,1,1
52,36,1,5,3,45,0,0,0,0,1,1,0
78,23,0,2,18,89,1,1,0,1,0,0,1
97,18,1,3,46,42,1,0,1,1,0,1,1
82,26,1,4,32,7,1,1,0,1,1,0,1
87,51,1,5,56,57,0,0,1,0,1,1,1
83,48,0,3,18,57,0,0,1,0,0,0,1
85,77,1,1,66,38,0,1,0,1,1,1,1
82,30,0,3,56,59,0,0,0,0,1,1,1
89,79,0,5,95,70,0,1,1,0,1,1,1
67,66,1,5,68,17,0,0,1,0,1,1,1
59,75,0,2,68,45,1,0,0,1,0,1,1
85,4,1,4,6,75,0,0,1,1,0,0,1
94,71,1,3,70,74,0,1,1,1,1,0,1
72,81,0,5,1,11,1,0,0,1,0,0,1
55,83,1,2,77,15,1,1,1,1,0,1,1
72,64,0,2,2,81,1,1,0,0,1,1,1
59,28,1,4,53,44,1,1,1,1,1,0,1
51,55,1,5,80,87,0,1,0,0,1,1,1
93,62,1,4,79,62,0,0,1,1,0,1,1
55,58,1,3,14,33,1,1,0,1,1,1,1
92,79,0,1,7,9,1,1,1,1,0,1,1
54,98,1,2,75,72,0,1,1,1,1,0,1
57,70,0,3,82,20,0,1,1,0,1,0,1
69,45,0,5,35,44,0,0,1,1,0,0,1
88,35,1,3,3,60,0,0,0,1,1,1,1
63,53,0,5,0,77,0,0,1,0,1,1,1
61,8,1,5,45,43,1,1,1,1,1,1,1
73,77,1,4,52,86,0,0,1,1,0,0,1
88,15,1,4,19,53,1,1,1,0,1,1,1
61,79,1,3,82,31,0,1,1,0,1,1,1
90,91,1,5,10,8,1,1,1,0,0,0,1
81,19,0,2,45,39,0,0,1,0,1,0,1
53,64,0,3,97,14,1,0,0,1,0,0,1
52,74,1,1,87,61,1,0,0,1,1,1,1
57,10,0,5,24,71,0,1,0,1,1,0,1
52,53,1,3,86,18,0,0,0,1,1,1,1
75,96,1,4,77,93,1,1,1,1,1,1,1
96,4,0,1,95,9,0,0,1,0,0,0,1
55,67,0,1,11,2,0,1,1,0,1,1,1
66,40,0,4,5,86,0,1,0,1,0,1,1
58,9,0,5,53,26,1,0,1,1,0,0,1
67,55,0,2,34,18,0,1,1,1,0,0,1
78,0,0,1,75,72,1,0,1,0,0,0,1
64,35,1,3,33,20,0,1,1,1,1,0,1
56,28,1,1,6,64,1,1,0,0,0,1,1
63,94,0,2,24,54,1,1,0,1,0,0,1
78,57,1,2,64,10,1,1,1,1,0,1,1
53,81,0,1,5,38,1,0,1,1,1,1,1
94,69,0,1,47,94,0,0,0,0,1,1,0
88,97,0,1,98,52,0,0,1,1,0,0,1
97,45,1,5,31,36,0,0,1,0,1,1,1
54,5,0,2,91,58,0,0,1,1,0,0,1
50,24,1,4,14,23,0,1,1,1,0,0,1
61,85,1,3,8,61,0,1,0,0,0,0,1
88,13,0,2,19,61,1,1,1,1,1,0,1
56,23,0,3,87,93,1,0,0,0,1,1,1
70,34,0,3,4,30,1,1,1,1,0,0,1
56,93,1,4,24,50,1,0,0,1,0,1,1
66,75,1,4,12,65,1,0,1,0,1,1,1
50,75,1,3,73,27,0,1,1,0,0,1,1
53,85,0,1,77,24,1,1,0,1,1,0,1
55,91,1,5,19,46,1,0,0,0,1,1,1
97,58,1,3,37,36,1,0,1,0,1,1,1
89,45,1,4,87,51,1,1,1,1,0,0,1
66,66,0,1,13,37,1,0,0,0,1,0,1
75,41,0,4,18,24,0,0,1,1,1,0,1
80,7,0,1,63,73,0,1,1,1,0,1,1
77,15,0,5,77,67,0,0,0,1,0,0,1
61,0,1,5,58,73,1,0,1,0,1,0,1
90,94,1,5,14,14,1,0,1,0,1,1,1
50,47,1,2,42,31,0,1,0,0,1,1,1
83,42,0,2,15,52,0,0,0,1,0,1,1
75,76,1,4,1,69,1,0,1,0,0,1,1
64,80,0,5,54,35,1,1,1,0,0,1,1
98,29,1,2,77,90,1,1,0,0,0,1,1
84,87,1,5,47,44,0,0,1,1,1,1,1
90,71,1,1,51,77,0,1,0,0,0,0,1
93,68,1,4,35,84,1,0,0,0,1,0,1
88,31,1,3,56,90,0,0,0,1,1,0,1
69,32,1,5,65,32,0,0,0,1,0,1,1
92,3,0,4,14,49,1,1,1,0,1,1,1
84,14,0,5,7,55,0,1,0,0,1,1,1
88,66,0,3,12,42,0,1,0,0,1,0,1
71,16,1,4,30,98,0,1,1,0,1,0,1
70,31,0,5,31,79,0,0,0,0,1,0,1
76,23,1,3,16,84,1,0,0,0,1,1,1
85,89,1,4,69,95,0,1,1,1,1,1,1
77,27,0,4,41,3,0,1,0,1,0,0,1
53,93,1,4,5,17,0,0,1,1,0,1,1
75,23,0,1,24,24,1,1,1,1,1,1,1
57,76,1,1,32,99,1,0,0,1,0,1,1
54,40,1,1,11,70,1,1,1,1,0,1,1
54,50,1,5,52,52,1,1,1,0,0,0,1
59,12,1,2,37,85,0,0,0,1,1,0,1
54,57,0,4,92,2,1,1,1,1,1,0,1
83,35,1,5,34,35,1,1,1,1,0,1,1
99,64,0,3,29,17,1,0,1,0,1,1,1
60,94,1,2,71,13,0,1,0,0,0,1,1
73,17,1,1,60,17,0,0,0,1,1,0,1
98,55,0,3,95,51,0,1,1,0,1,0,1
82,28,1,1,35,55,1,0,0,0,0,1,1
63,48,0,3,44,5,0,0,0,0,1,0,0
71,73,1,5,70,78,1,0,0,0,0,0,1
78,2,1,3,2,36,1,0,0,1,0,0,1
73,35,0,2,12,15,0,0,0,1,1,1,1
98,10,1,3,19,70,1,0,0,0,1,1,1
55,28,1,5,96,70,0,1,0,0,0,0,1
52,41,1,4,83,4,0,1,1,0,1,0,1
50,2,1,4,72,3,0,1,1,1,0,1,1
59,72,1,2,55,45,0,1,1,0,1,1,1
57,80,0,1,16,60,1,0,0,0,1,0,1
79,26,0,4,98,30,1,0,1,1,0,0,1
71,82,1,5,81,47,1,1,0,0,0,1,1
66,20,1,5,57,33,1,1,0,1,1,0,1
64,59,1,5,98,92,1,1,0,1,1,1,1
69,77,1,2,72,57,0,1,0,0,1,0,1
87,13,0,5,37,63,1,0,1,0,0,0,1
76,14,1,2,95,63,1,1,0,0,1,1,1
62,96,0,3,51,87,0,0,0,1,1,0,1
65,53,0,1,67,54,0,0,1,0,0,0,1
69,11,1,3,49,79,1,0,0,0,1,1,1
68,48,1,3,24,27,0,1,0,1,0,0,1
92,58,0,2,73,53,1,1,1,0,0,1,1
52,8,0,1,93,29,0,0,0,0,1,1,1
66,40,1,3,6,30,0,0,1,1,0,0,1
61,48,1,1,59,15,1,1,0,1,1,1,1
85,34,1,1,35,87,0,0,0,1,0,1,1
59,37,0,4,13,46,0,0,0,0,0,0,0
59,99,1,2,17,31,0,1,0,1,1,1,1
80,40,1,5,30,37,0,0,0,1,1,0,1
72,10,0,5,82,96,1,1,0,0,1,1,1
92,47,1,3,81,90,1,0,0,0,0,1,1
70,23,0,1,24,82,1,1,1,0,1,0,1
91,56,1,1,43,53,0,0,0,0,1,1,0
69,38,1,1,20,21,0,1,0,1,0,1,1
54,4,0,1,79,91,0,0,1,1,1,0,1
96,52,1,5,82,78,0,1,0,0,1,0,1
65,62,0,1,5,1,0,1,1,0,1,1,1
83,47,1,4,85,99,0,0,0,0,0,0,0
50,26,1,3,53,79,0,0,0,1,0,1,1
97,71,1,3,95,57,0,1,1,0,1,1,1
65,90,1,4,81,95,0,1,0,0,0,1,1
63,25,1,4,2,22,0,1,0,0,0,0,1
59,41,1,4,41,35,1,0,0,0,1,0,1
99,20,0,5,54,93,1,0,0,0,1,1,1
92,31,1,2,25,3,0,0,0,1,1,1,1
60,54,0,1,19,51,0,0,0,1,0,0,1
99,2,1,1,77,54,0,1,1,0,1,1,1
89,62,1,3,92,32,1,0,0,1,0,0,1
84,55,0,2,81,53,1,1,0,0,0,0,1
89,4,1,3,85,89,0,1,0,0,0,0,1
98,94,0,4,69,63,1,1,1,0,0,0,1
94,28,1,2,16,21,0,0,0,1,1,0,1
94,13,0,5,57,52,1,1,1,0,0,1,1
92,25,0,5,71,2,1,0,1,1,0,0,1
51,93,0,4,81,11,0,1,0,0,0,0,1
58,82,1,4,99,69,0,1,0,1,1,0,1
50,22,0,1,47,31,1,1,0,0,0,0,1
61,4,1,3,90,29,1,1,0,1,1,1,1
76,50,0,1,77,61,0,1,0,1,0,1,1
80,96,1,1,21,6,1,1,1,1,0,0,1
93,39,1,5,6,37,0,1,1,1,0,0,1
92,17,1,5,6,0,0,1,1,0,0,0,1
69,66,0,3,58,7,0,1,0,0,0,1,1
71,92,1,4,20,30,0,0,0,1,0,1,1
97,56,0,3,66,73,0,1,0,1,1,0,1
51,27,0,3,67,98,1,0,1,0,1,1,1
68,78,0,3,64,55,0,1,0,0,1,1,1
78,84,0,1,34,84,1,1,1,1,1,0,1
61,32,0,4,37,81,0,1,1,0,0,0,1
99,24,1,3,47,21,1,0,0,0,0,0,1
89,75,0,1,9,25,1,0,0,0,0,1,1
59,78,1,4,60,22,0,1,0,1,0,1,1
74,14,1,4,14,44,1,1,0,1,0,0,1
54,36,0,1,61,9,1,1,0,1,1,1,1
76,8,1,5,60,22,0,0,0,0,0,1,1
93,45,1,3,14,53,0,1,1,1,1,1,1
71,89,1,2,57,36,0,1,1,0,0,1,1
64,49,0,5,96,88,0,1,1,1,0,1,1
79,87,0,4,28,58,1,0,0,0,1,0,1
51,40,1,2,31,0,1,0,0,0,1,0,1
64,9,0,3,93,89,0,1,0,1,0,1,1
50,51,1,1,62,72,0,1,1,1,0,1,1
65,45,1,4,96,54,1,0,1,0,0,1,1
83,89,1,4,98,15,1,1,1,0,1,1,1
82,62,0,5,81,96,1,1,1,0,0,1,1
87,10,0,2,16,75,0,0,1,0,0,0,1
55,79,1,1,29,78,0,1,1,1,0,1,1
80,39,0,5,95,60,0,1,0,1,0,0,1
91,38,0,2,88,42,1,1,0,1,0,0,1
97,4,1,5,75,38,0,1,0,0,1,0,1
59,33,0,2,44,46,1,1,0,1,1,0,1
57,74,1,2,53,80,0,1,0,1,1,1,1
80,53,0,3,22,82,0,0,1,1,0,0,1
71,34,1,3,5,61,1,0,1,0,1,1,1
80,66,1,4,53,28,0,1,1,1,0,1,1
91,47,1,2,9,64,0,0,1,1,0,1,1
58,61,0,2,84,96,1,1,0,0,1,0,1
51,68,1,2,87,66,1,1,0,0,0,0,1
95,34,1,3,63,48,1,0,1,0,0,0,1
71,34,0,5,53,63,1,0,1,0,0,1,1
58,18,0,2,67,18,1,1,0,0,1,1,1
95,5,0,5,39,47,1,1,0,1,0,1,1
99,27,1,5,62,80,0,1,1,0,1,1,1
50,19,0,3,21,37,0,0,0,1,1,1,1
77,80,1,3,58,90,0,0,1,1,1,0,1
98,99,1,4,11,6,0,1,0,0,0,1,1
75,41,1,2,36,51,1,1,1,0,0,0,1
79,38,1,5,10,75,0,1,1,0,0,1,1
57,92,0,3,56,1,0,1,1,0,0,1,1
76,11,1,3,70,1,1,0,0,1,0,1,1
81,57,1,5,54,25,0,0,0,1,1,1,1
64,64,0,2,57,61,1,1,1,1,1,1,1
69,18,0,4,37,61,1,0,1,0,1,0,1
58,37,1,3,71,84,1,1,1,0,0,0,1
89,38,1,1,8,76,0,1,0,0,0,1,1
79,14,1,4,96,69,0,1,0,0,1,0,1
73,75,1,4,17,51,1,0,1,1,1,0,1
63,37,0,2,44,82,1,1,0,1,0,1,1
90,10,1,3,40,24,1,1,0,1,1,1,1
51,87,0,3,60,99,1,1,0,0,0,0,1
75,7,1,3,90,36,0,0,1,1,1,1,1
74,87,0,2,96,40,0,1,1,0,0,0,1
80,88,0,2,52,77,1,1,1,1,0,1,1
91,17,1,3,6,46,1,0,0,0,1,1,1
66,16,0,3,21,36,0,0,0,0,1,0,1
61,28,1,3,73,27,1,1,0,0,1,0,1
89,55,1,4,99,19,0,1,1,1,1,1,1
57,21,0,5,10,65,0,1,0,0,1,1,1
88,82,1,5,39,39,1,1,0,1,0,0,1
71,11,0,2,51,30,0,1,0,1,1,1,1
74,88,0,2,50,91,0,0,1,0,1,1,1
87,89,0,5,94,38,1,1,0,0,0,0,1
93,90,0,3,86,74,1,1,1,0,0,1,1
86,15,0,3,84,49,0,1,0,0,1,0,1
82,37,0,4,13,3,0,1,1,1,0,1,1
59,97,0,1,8,85,0,0,0,1,0,1,1
99,21,0,4,42,2,0,1,0,1,1,0,1
90,77,1,4,76,37,0,0,0,0,0,0,0
66,94,1,3,90,4,0,0,0,1,1,1,1
85,84,0,4,25,41,0,1,1,1,0,1,1
53,94,1,2,89,68,0,0,1,0,0,0,1
89,27,0,1,54,29,1,0,1,1,1,1,1
87,98,1,4,88,61,0,1,0,0,1,1,1
53,93,1,2,51,93,0,0,0,0,1,1,0
90,2,1,2,90,28,1,0,1,1,1,1,1
85,11,1,2,13,76,1,0,1,1,1,1,1
51,91,0,4,39,19,0,0,0,1,0,0,1
53,34,1,1,58,9,0,1,1,1,0,1,1
61,65,0,3,79,77,1,1,1,1,1,0,1
53,73,0,2,33,52,0,0,0,1,1,0,1
96,86,0,1,5,86,0,0,1,0,0,0,1
62,23,1,1,25,38,1,1,0,0,0,0,1
82,88,1,5,38,36,1,1,1,1,1,0,1
89,67,1,3,89,27,0,1,1,0,0,1,1
50,61,1,1,55,46,0,1,1,1,0,0,1
97,97,0,3,65,89,1,0,0,1,0,0,1
73,88,1,1,81,79,0,0,0,1,0,1,1
57,27,0,1,12,73,1,1,1,1,1,0,1
51,76,0,4,43,32,1,0,1,1,1,1,1
84,90,1,3,93,68,1,1,0,1,0,0,1
63,31,1,4,32,2,1,1,1,0,1,0,1
80,38,0,3,83,35,0,1,1,1,1,1,1
71,59,0,2,21,17,1,1,0,1,1,0,1
67,28,1,4,12,10,0,0,1,0,1,1,1
73,36,0,5,64,63,1,0,0,1,0,0,1
85,83,1,1,17,72,0,1,0,1,0,1,1
83,69,0,5,5,82,1,1,0,0,0,1,1
56,47,0,3,9,37,0,0,0,0,0,1,0
74,7,1,2,10,75,0,0,0,1,0,1,1
84,15,0,5,66,31,1,0,1,0,1,0,1
90,34,0,2,72,97,0,1,1,1,1,0,1
88,13,0,5,95,80,1,0,1,1,1,0,1
59,88,0,4,23,46,1,1,1,1,1,0,1
74,53,1,1,66,50,1,1,0,1,1,1,1
79,43,0,5,2,35,0,1,0,1,1,1,1
55,83,1,3,89,76,1,1,1,0,1,1,1
98,57,1,4,45,68,0,0,0,1,1,1,1
98,48,1,5,29,97,0,1,1,0,1,1,1
75,11,0,4,39,1,0,0,0,0,0,1,1
54,98,0,2,61,0,0,0,1,1,0,0,1
96,88,1,2,62,6,1,0,1,1,1,1,1
88,21,1,5,80,42,1,0,0,0,0,0,1
50,86,1,2,84,40,1,1,1,0,0,0,1
64,56,1,3,23,29,1,0,1,1,0,1,1
59,97,1,4,37,55,1,0,0,1,1,1,1
86,39,1,5,97,1,1,1,1,1,0,1,1
97,43,1,5,93,20,0,1,0,1,1,1,1
78,96,0,5,82,3,0,1,0,0,0,0,1
65,18,0,4,91,70,0,1,0,0,0,1,1
52,16,1,4,96,39,0,1,0,0,0,1,1
86,5,0,4,82,13,0,1,0,1,0,0,1
57,31,0,3,16,21,1,1,0,1,0,0,1
67,20,0,2,0,40,1,1,1,1,1,1,1
81,27,0,3,11,70,1,1,1,1,1,1,1
93,85,0,1,31,9,1,0,0,0,1,1,1
91,70,0,3,64,85,0,0,1,0,0,0,1
65,23,0,2,42,90,0,1,0,0,0,0,1
78,55,1,4,7,27,0,1,1,1,0,0,1
92,31,0,2,84,35,1,1,1,1,0,0,1
81,52,1,3,2,16,0,1,0,1,1,0,1
72,8,1,4,51,37,1,0,1,0,1,0,1
73,56,0,4,55,67,0,1,0,1,0,0,1
54,42,0,1,26,72,0,0,1,1,1,0,1
50,99,0,1,39,99,0,1,1,1,0,1,1
67,91,1,5,29,81,1,0,0,0,0,0,1
56,99,1,4,82,58,1,0,0,0,0,1,1
54,1,1,3,41,70,0,0,1,0,1,1,1
61,38,0,5,25,8,0,0,1,1,1,1,1
82,98,0,5,44,77,1,1,0,0,0,0,1
66,92,0,2,2,88,0,1,1,1,0,1,1
52,22,0,5,78,46,1,1,0,1,1,0,1
60,9,1,2,42,50,1,0,1,1,1,0,1
89,31,0,1,2,93,1,0,0,1,0,0,1
88,89,0,4,98,11,0,0,0,1,0,0,1
89,2,0,1,19,28,0,1,1,1,1,1,1
50,5,0,2,43,72,1,1,0,0,1,0,1
59,95,1,4,9,21,1,1,0,0,0,1,1
61,29,0,4,76,36,1,1,0,0,1,1,1
94,88,0,4,1,40,0,0,0,1,1,0,1
67,48,0,5,26,33,0,1,1,1,1,1,1
86,94,0,1,64,60,0,0,1,1,0,0,1
91,84,0,1,25,62,1,0,1,1,1,1,1
97,77,0,1,68,3,0,1,0,0,0,0,1
55,56,1,5,81,79,1,0,0,1,0,1,1
91,98,1,5,40,36,1,0,0,0,1,0,1
98,25,1,5,6,89,1,0,0,1,0,0,1
88,44,0,4,7,71,1,1,1,1,0,0,1
86,5,1,1,57,82,1,0,0,0,0,1,1
54,96,1,4,44,21,1,0,1,0,0,0,1
99,4,1,4,49,63,0,0,1,0,1,1,1
61,35,1,2,74,57,1,0,1,0,0,0,1
89,87,1,2,11,3,1,0,0,1,1,0,1
79,2,1,1,81,47,1,0,1,1,0,1,1
93,82,1,4,23,82,0,0,0,1,0,0,1
95,10,1,2,30,87,1,0,1,1,1,1,1
61,48,0,3,41,47,1,0,1,0,1,0,1
92,48,1,5,61,96,0,1,0,0,0,0,1
82,27,0,3,8,23,0,1,0,0,1,1,1
51,28,1,1,82,58,0,1,1,1,1,0,1
94,86,1,3,89,95,0,1,0,0,0,1,1
97,97,0,4,29,42,1,1,1,0,0,0,1
84,9,0,1,33,93,0,1,1,0,0,1,1
92,20,1,2,67,80,1,0,1,1,0,0,1
92,27,1,2,24,46,1,0,1,0,0,0,1
94,99,0,1,0,68,0,1,0,1,0,0,1
60,5,0,5,45,6,0,0,0,0,0,1,1
92,91,1,3,73,49,1,0,0,1,0,0,1
90,54,0,2,72,85,0,0,0,0,0,1,0
96,74,0,2,29,67,1,0,0,1,0,1,1
89,37,0,5,14,3,0,0,1,1,0,0,1
65,33,0,3,35,96,0,1,0,1,1,0,1
95,23,1,3,86,62,0,1,0,0,0,0,1
76,99,1,1,2,81,0,1,1,0,0,0,1
91,49,0,1,19,21,0,1,0,1,1,1,1
90,62,1,2,27,6,0,1,1,0,0,1,1
94,72,0,2,26,41,1,1,1,0,0,0,1
98,11,0,4,21,84,0,1,1,0,0,0,1
66,77,0,1,63,92,0,1,1,1,0,0,1
93,13,0,1,50,0,0,1,1,0,0,0,1
78,21,0,4,8,5,1,0,0,1,1,0,1
50,95,1,5,62,50,1,0,1,0,1,1,1
94,16,0,5,93,29,1,0,1,1,0,1,1
52,52,1,4,81,67,0,1,1,0,1,1,1
72,67,0,3,74,92,1,0,1,1,1,1,1
74,45,0,1,40,56,1,1,1,0,1,1,1
94,88,1,3,13,19,1,1,0,0,0,0,1
69,37,0,3,17,2,0,0,0,1,0,1,1
80,85,0,5,79,74,0,1,0,0,1,1,1
63,85,1,2,55,18,1,1,0,1,1,1,1
57,11,0,3,84,75,1,0,1,1,0,0,1
69,42,1,2,98,50,0,1,1,0,1,0,1
85,47,1,5,92,43,0,0,1,1,0,1,1
79,48,1,1,35,62,0,0,1,0,0,1,1
70,13,1,4,10,0,1,1,1,1,0,0,1
58,32,1,2,71,10,0,0,0,1,1,0,1
60,71,0,1,47,47,0,0,0,0,0,1,0
91,75,1,2,77,16,0,0,1,1,1,1,1
84,66,0,5,56,92,0,0,0,0,1,0,0
96,46,0,1,2,43,1,1,1,1,0,1,1
61,74,1,1,71,12,0,0,1,1,0,1,1
58,49,0,1,87,93,1,1,0,1,1,0,1
71,87,1,4,55,81,0,1,1,1,0,1,1
54,95,0,3,25,10,1,0,1,0,0,1,1
97,38,0,1,29,65,1,0,0,0,0,0,1
57,32,0,1,94,5,0,0,0,0,0,1,1
71,47,0,2,95,39,0,0,0,0,0,1,0
72,94,0,5,91,92,1,0,1,1,0,1,1
56,64,1,4,97,8,0,1,0,1,0,0,1
69,53,1,3,21,96,1,1,0,0,1,0,1
93,76,1,1,65,40,1,1,0,0,1,1,1
56,21,1,4,1,15,1,0,0,1,0,0,1
82,11,0,1,11,1,0,0,1,0,1,1,1
87,28,0,4,75,38,0,0,0,0,0,1,1
72,74,1,1,24,33,1,0,0,0,1,0,1
91,23,1,3,65,47,1,0,1,1,1,0,1
71,13,1,2,61,62,1,1,1,0,1,0,1
61,0,0,4,16,55,0,1,1,1,0,1,1
93,13,0,1,14,77,0,0,0,1,1,0,1
53,16,1,2,69,43,0,0,0,0,1,0,1
82,28,1,3,83,30,0,0,1,0,1,0,1
79,21,0,2,13,73,0,1,0,0,1,1,1
71,76,1,3,17,43,1,0,0,0,1,1,1
67,37,0,2,37,29,0,1,0,0,1,1,1
55,81,0,2,27,6,1,1,1,0,0,1,1
